DepartureTime,FlightNumber,;#Flight Id,Category,Positions,Terminal,Ground Handler,MakeupUnit,MakeupOpening,MakeupClosing,AssignedCarousel,UnassignedReason
2040-12-06 17:50:00,TR2726,1003,Wide,3,T1,TR,T5CE009L,2040-12-06 14:50:00,2040-12-06 17:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:00:00,TR2108,1166,Wide,3,T2,TR,T5CW002L,2040-12-06 15:00:00,2040-12-06 17:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:00:00,TR76,1042,Wide,3,T1,TR,T5CE009R,2040-12-06 15:00:00,2040-12-06 17:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:05:00,TR2968,1018,Wide,3,T1,TR,T5CE002R,2040-12-06 15:05:00,2040-12-06 17:35:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:10:00,TR2272,1010,Wide,3,T2,TR,T5CW003R,2040-12-06 15:10:00,2040-12-06 17:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:15:00,TR3639,1030,Wide,3,T1,TR,T5CE008L,2040-12-06 15:15:00,2040-12-06 17:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:20:00,TR2158,1016,Wide,3,T1,TR,T5CE011L,2040-12-06 15:20:00,2040-12-06 17:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:35:00,TR1974,977,Wide,3,T2,TR,T5CW001L,2040-12-06 15:35:00,2040-12-06 18:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 18:50:00,TR2426,1053,Wide,3,T1,TR,T5CE009L,2040-12-06 15:50:00,2040-12-06 18:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:00:00,TR78,1021,Wide,3,T1,TR,T5CE009R,2040-12-06 16:00:00,2040-12-06 18:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:00:00,TR2952,1031,Wide,3,T2,TR,T5CW011R,2040-12-06 16:00:00,2040-12-06 18:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:00:00,TZ2404,999,Narrow,7,T1,TZ,T5CE001,2040-12-06 16:00:00,2040-12-06 18:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:15:00,TR2332,1134,Wide,3,T2,TR,T5CW002R,2040-12-06 16:15:00,2040-12-06 18:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:15:00,TR72,1032,Wide,3,T2,TR,T5CW011L,2040-12-06 16:15:00,2040-12-06 18:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:20:00,TR3649,1004,Wide,3,T1,TR,T5CE011L,2040-12-06 16:20:00,2040-12-06 18:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:25:00,TR74,1022,Wide,3,T2,TR,T5CW003R,2040-12-06 16:25:00,2040-12-06 18:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:25:00,TR90,1135,Wide,3,T2,TR,T5CW006R,2040-12-06 16:25:00,2040-12-06 18:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:30:00,TR68,1169,Wide,3,T1,TR,T5CE011R,2040-12-06 16:30:00,2040-12-06 19:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:30:00,TZ3627,1012,Narrow,7,T1,TZ,T5CE004,2040-12-06 16:30:00,2040-12-06 19:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:40:00,TR1998,1046,Wide,3,T1,TR,T5CE008L,2040-12-06 16:40:00,2040-12-06 19:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 19:55:00,TR3645,1081,Wide,3,T1,TR,T5CE008R,2040-12-06 16:55:00,2040-12-06 19:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:00:00,TZ504,1073,Narrow,7,T1,TZ,T5CE010,2040-12-06 17:00:00,2040-12-06 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:00:00,TZ3625,1023,Narrow,7,T1,TZ,T5CE003,2040-12-06 17:00:00,2040-12-06 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:00:00,TZ3623,1177,Narrow,7,T2,TZ,T5CW009,2040-12-06 17:00:00,2040-12-06 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:00:00,MI8,1070,Wide,3,T2,MI,T5CW003L,2040-12-06 17:00:00,2040-12-06 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:10:00,TR4182,1180,Wide,3,T2,TR,T5CW001R,2040-12-06 17:10:00,2040-12-06 19:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:10:00,TZ502,1054,Narrow,7,T1,TZ,T5CE006,2040-12-06 17:10:00,2040-12-06 19:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:15:00,TZ3619,1055,Narrow,7,T2,TZ,T5CW010,2040-12-06 17:15:00,2040-12-06 19:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:15:00,TZ3605,1037,Narrow,7,T2,TZ,T5CW007,2040-12-06 17:15:00,2040-12-06 19:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:20:00,TR5005,1185,Wide,3,T2,TR,T5CW002R,2040-12-06 17:20:00,2040-12-06 19:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:30:00,TR3661,1043,Wide,3,T1,TR,T5CE005R,2040-12-06 17:30:00,2040-12-06 20:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:30:00,TR1966,1058,Wide,3,T2,TR,T5CW006L,2040-12-06 17:30:00,2040-12-06 20:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:40:00,TR3663,1187,Wide,3,T1,TR,T5CE008L,2040-12-06 17:40:00,2040-12-06 20:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:55:00,TR3613,1188,Wide,3,T2,TR,T5CW001L,2040-12-06 17:55:00,2040-12-06 20:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 20:55:00,TR3617,1189,Wide,3,T1,TR,T5CE007R,2040-12-06 17:55:00,2040-12-06 20:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 21:00:00,TZ224,1125,Narrow,7,T2,TZ,T5CW005,2040-12-06 18:00:00,2040-12-06 20:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 21:10:00,TZ3613,1195,Narrow,7,T1,TZ,T5CE001,2040-12-06 18:10:00,2040-12-06 20:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 21:15:00,TR2664,1196,Wide,3,T2,TR,T5CW003L,2040-12-06 18:15:00,2040-12-06 20:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 21:25:00,TZ3615,1198,Narrow,7,T1,TZ,T5CE004,2040-12-06 18:25:00,2040-12-06 20:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 21:30:00,TR3655,1099,Wide,3,T2,TR,T5CW007R,2040-12-06 18:30:00,2040-12-06 21:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 21:40:00,TR2988,1200,Wide,3,T2,TR,T5CW008L,2040-12-06 18:40:00,2040-12-06 21:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 22:00:00,TR3657,1117,Wide,3,T1,TR,T5CE008L,2040-12-06 19:00:00,2040-12-06 21:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 22:15:00,TR2652,1202,Wide,3,T2,TR,T5CW006R,2040-12-06 19:15:00,2040-12-06 21:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 22:25:00,TZ6,1136,Narrow,7,T2,TZ,T5CW004,2040-12-06 19:25:00,2040-12-06 21:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 22:30:00,TR2624,1203,Wide,3,T2,TR,T5CW007R,2040-12-06 19:30:00,2040-12-06 22:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 23:00:00,TR2668,1204,Wide,3,T2,TR,T5CW008L,2040-12-06 20:00:00,2040-12-06 22:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
